Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年4月15日,88.2,10.46,6.853670549,-14.00%,29.05454942,17.00%,27.4560982,-34.00%,145.6542852,25.00%
2013年4月16日,88.05,9.67,7.619763776,-8.00%,27.92040001,12.00%,33.56323987,-28.00%,142.9542832,23.00%
2013年4月17日,87.45,10.06,10.58485711,15.00%,27.42058389,11.00%,40.56177587,-21.00%,141.0836806,22.00%
2013年4月18日,87.65,9.84,10.80166654,17.00%,27.06576639,9.00%,30.78093719,-31.00%,140.7345367,21.00%
2013年4月19日,87.4,9.8,5.094703132,-28.00%,25.95740083,5.00%,34.95849708,-27.00%,141.8482336,22.00%
2013年4月22日,87.5,9.87,3.736415394,-39.00%,23.9221748,-3.00%,45.10089454,-16.00%,142.9587865,23.00%
2013年4月23日,88.15,10.77,4.335804424,-34.00%,20.64987065,-16.00%,49.51374061,-12.00%,143.0369882,23.00%
2013年4月24日,87.25,11.65,4.90314185,-29.00%,17.01299194,-30.00%,40.60736714,-21.00%,142.8150475,23.00%
2013年4月25日,87.3,10.58,5.18297212,-27.00%,13.96138754,-42.00%,8.63449141,-54.00%,142.9094975,23.00%
2013年4月26日,86.95,8.42,6.361697887,-18.00%,10.62860713,-54.00%,13.9998568,-48.00%,143.4187082,23.00%
2013年4月29日,86.8,8.42,7.435643886,-10.00%,10.91829946,-53.00%,17.67406872,-44.00%,128.628227,11.00%
2013年4月30日,87,7.99,2.986770832,-44.00%,10.80688377,-54.00%,23.74073361,-38.00%,98.6575607,-14.00%
2013年5月1日,87,7.82,2.579302231,-48.00%,11.21691979,-52.00%,29.86077,-32.00%,67.05415572,-40.00%
2013年5月2日,86.9,7.73,1.187939392,-58.00%,11.65538051,-50.00%,37.74874384,-24.00%,42.92633863,-60.00%
2013年5月3日,87.5,8.71,3.836248167,-38.00%,11.45132491,-51.00%,33.30148897,-28.00%,41.55072245,-61.00%
2013年5月6日,87.5,7.49,4.187982808,-35.00%,11.10439458,-53.00%,16.74215676,-45.00%,39.35917903,-63.00%
2013年5月7日,87.65,4.9,4.772923632,-30.00%,10.86006324,-54.00%,20.36020032,-42.00%,39.36645441,-62.00%
2013年5月8日,87.7,4.9,4.545767262,-32.00%,10.38816761,-55.00%,20.61662396,-41.00%,38.36167672,-63.00%
2013年5月9日,87.7,4.11,1.454922678,-56.00%,9.400219762,-59.00%,18.97758485,-43.00%,39.60537249,-62.00%
2013年5月10日,87.35,4.73,2.164994226,-51.00%,6.391441646,-71.00%,21.44407921,-41.00%,40.83280967,-61.00%
2013年5月13日,87.4,4.63,2.428332761,-49.00%,5.744452702,-73.00%,21.19948559,-41.00%,41.21301715,-61.00%
2013年5月14日,87.5,4.63,2.333066651,-49.00%,5.241466749,-75.00%,16.47602932,-46.00%,40.72771174,-61.00%
2013年5月15日,87.6,4.5,2.032928922,-52.00%,5.293869344,-75.00%,5.432233491,-57.00%,35.10983248,-66.00%
2013年5月16日,87.65,2.69,1.809972375,-54.00%,5.293869344,-75.00%,3.481242409,-59.00%,26.19277554,-73.00%
2013年5月17日,87.7,2.69,1.709736822,-54.00%,5.4072758,-75.00%,4.468192961,-58.00%,26.48704349,-73.00%
2013年5月20日,87.75,2.56,1.365576801,-57.00%,5.536797954,-74.00%,5.132932494,-57.00%,27.47144972,-72.00%
2013年5月21日,87.7,2.56,0.809444254,-61.00%,4.946098941,-76.00%,6.76729633,-56.00%,28.61228914,-71.00%
2013年5月22日,87.65,2.58,0.593969696,-63.00%,4.9941334,-76.00%,7.654247828,-55.00%,29.26555484,-71.00%
2013年5月23日,87.8,1.22,0.809444254,-61.00%,5.154231782,-76.00%,6.576905533,-56.00%,29.04528965,-71.00%
2013年5月24日,87.75,1.36,0.809444254,-61.00%,4.922579555,-77.00%,4.093672844,-58.00%,26.6484907,-73.00%
2013年5月27日,87.75,1.31,0.809444254,-61.00%,4.29735843,-79.00%,1.368221024,-61.00%,20.25666923,-78.00%
2013年5月28日,87.5,2.05,1.694933627,-54.00%,3.823738182,-81.00%,6.110084445,-56.00%,20.08580795,-78.00%
2013年5月29日,87.7,2.41,1.664932431,-55.00%,3.245908356,-83.00%,6.771369479,-56.00%,20.05816599,-78.00%
2013年5月30日,87.65,2.41,1.472141298,-56.00%,1.986401136,-88.00%,6.348169895,-56.00%,19.92774415,-79.00%
2013年5月31日,87.7,2.41,1.365576801,-57.00%,1.94592692,-88.00%,5.081382957,-57.00%,18.97161695,-79.00%
2013年6月3日,86.6,7.19,6.689932735,-15.00%,4.149166054,-80.00%,32.69869778,-29.00%,24.00984906,-75.00%
2013年6月4日,86.55,7.19,8.627908205,0.00%,5.54173638,-74.00%,48.89225939,-12.00%,31.89417996,-69.00%
2013年6月5日,86.4,6.94,9.07211111,3.00%,6.805508605,-69.00%,53.72154671,-7.00%,39.02875782,-63.00%
2013年6月6日,85.7,7.66,10.19435138,12.00%,9.193086647,-60.00%,49.59864034,-12.00%,47.01509503,-56.00%
2013年6月7日,85.5,7.51,7.274613392,-11.00%,11.34097949,-52.00%,19.96684535,-42.00%,49.24777232,-54.00%
2013年6月10日,84.45,9.07,11.90693915,25.00%,15.12228053,-37.00%,24.73112834,-37.00%,57.6334576,-47.00%
2013年6月11日,84.05,8.25,13.58731762,38.00%,18.56863017,-24.00%,34.78164536,-27.00%,66.80990233,-40.00%
2013年6月12日,83.9,8.07,11.80064405,24.00%,21.31263339,-13.00%,33.80502833,-28.00%,71.19327262,-36.00%
2013年6月13日,83.75,7.65,9.997159597,10.00%,23.5604469,-4.00%,34.05029903,-28.00%,72.62137048,-35.00%
2013年6月14日,83.75,6.55,4.127372045,-35.00%,25.18078215,2.00%,52.08793153,-9.00%,71.66937398,-36.00%
2013年6月17日,83.8,6.76,1.809972375,-54.00%,26.2129001,6.00%,71.91539838,11.00%,71.38308827,-36.00%
2013年6月18日,83.7,6.82,1.076661507,-59.00%,26.97594104,9.00%,69.06586842,8.00%,71.17905766,-36.00%
2013年6月19日,83.75,6.51,0.501996016,-64.00%,27.32837594,10.00%,55.13892548,-6.00%,71.25584579,-36.00%
2013年6月20日,83.45,6.53,1.969974619,-52.00%,27.44161649,11.00%,19.57971058,-42.00%,70.4501466,-37.00%
2013年6月21日,83.15,3.13,3.842811471,-38.00%,27.45273067,11.00%,17.96274572,-44.00%,68.76312955,-38.00%
2013年6月24日,82.95,2.61,4.918536368,-29.00%,27.14958563,9.00%,26.51002754,-35.00%,66.68906417,-40.00%
2013年6月25日,83,2.82,4.772923632,-30.00%,26.56625283,7.00%,27.15686421,-35.00%,65.20543095,-41.00%
2013年6月26日,83,2.86,2.901172177,-45.00%,25.13755421,2.00%,17.79887835,-44.00%,64.34416377,-42.00%
