Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_S&P_TSX Canadian MidCap,Change %_S&P_TSX Canadian MidCap,local risk covarience_S&P_TSX Canadian MidCap,向量寬度_S&P_TSX Canadian MidCap,Price_USD_CAD,Change %_USD_CAD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"May 31, 2017",15349.91,-0.0015,0.023636497202418016,-0.8577921258074275,0.10742134454175258,0.45505378611653224,0.5739308314170231,-0.8317630552212762,0.1644150094653929,0.00635185145779496,-0.8381149066790712,2411.8,-0.0005,6.364503690189899,15.368327828226029,963.11,-0.0021,0.6769730479333921,-0.0014216434006601233,1.3501,0.003,110.78,-0.0006,2.206,-0.0009,-1.621467038935477,0.0488925279767522,0.017879702124679667
"Jun 01, 2017",15469.91,0.0078000000000000005,0.06673526803722238,0.5815902942978961,0.11048628064391676,0.6952750758842189,0.47997752212707107,-1.171699019395175,0.14281430993038433,-0.6955405760595881,-0.476158443335587,2430.06,0.0076,6.366060920306494,-3.7841626171339158,972.17,0.009399999999999999,-8.996508547153919,-0.08456718034324683,1.3515,0.001,111.36,0.0052,2.213,0.0032,-1.3196425748314575,0.005313871054979519,0.022898685066211136
"Jun 02, 2017",15442.75,-0.0018,0.06926271724383845,1.1426167616594962,0.10527724450481375,0.011200130185663385,0.3482302559436783,-1.1568016975745223,0.12578926627635828,-1.436355931729856,0.27955423415533365,2439.07,0.0037,6.33140910264978,84.51820889196097,971.04,-0.0012,-0.47542466184336546,0.0005705095942120385,1.3482,-0.0024,110.42,-0.0084,2.159,-0.024399999999999998,-0.8256327852395572,0.002561937689164337,0.027626886518269
"Jun 05, 2017",15409.78,-0.0021,0.07136999369482888,0.821046643538259,0.09571710950834025,-1.1847975921371514,0.3666082638243973,-0.7461096295416084,0.126444375109388,-1.55624112360476,0.8101314940631515,2436.1,-0.0012,6.32559418743073,14.165714965127336,969.6,-0.0015,-2.2232673267322784,0.0033349009900984178,1.3473,-0.0007000000000000001,110.47,0.0005,2.183,0.0111,-0.30076561307711214,0.002303411644437564,0.02126478588292645
"Jun 06, 2017",15464.56,0.0036,0.06942261879243619,0.4567667483723826,0.09514014759401283,-1.2188721402445095,0.3245057836983868,-0.893545998263765,0.12875432804528528,-1.4874142327389541,0.5938682344751891,2429.33,-0.0028000000000000004,6.3657716325077285,-97.60427264890495,977.29,0.0079,5.881851855641498,0.04646662965956784,1.3455,-0.0013,109.41,-0.0096,2.145,-0.0174,0.3838985167362732,0.00496632306219108,0.014303522860478375
"Jun 07, 2017",15372.14,-0.006,0.08585452812752462,1.746720776171612,0.09563143724463052,-1.1248606525225326,0.12110453156735071,-1.5896343938528041,0.13081847967840476,-1.3511390217345578,-0.23849537211824634,2433.14,0.0016,6.317819771981884,116.67358991985384,972.54,-0.0049,1.22184348887105,-0.005987033095468146,1.3509,0.004,109.81,0.0037,2.176,0.014499999999999999,1.2100174357708793,-0.005909207854768783,0.007416295093585615
"Jun 08, 2017",15423.09,0.0033,0.0643358376023808,-0.9472773916087102,0.0951486858608812,-1.1291360436501043,0.12925977782288478,-1.0535438027258646,0.13406365908167553,-1.161933753781397,0.1083899510555324,2433.79,0.0003,6.337066879229515,-46.8434171482113,974.6,0.0021,28.5516930022613,0.05995855530474872,1.3508,-0.0001,110.0,0.0017000000000000001,2.192,0.0074,1.6171207661245555,0.023489270589191563,0.01577596909937047
"Jun 09, 2017",15473.21,0.0032,0.06814029644784293,-0.44640798780255425,0.09443211596864602,-1.15002915282744,0.13101776705019608,-0.6921068085007892,0.13789963117645382,-0.9718743759949006,0.27976756749411136,2431.77,-0.0008,6.362941396595895,-62.92087509604062,974.57,-0.0,-0.010911694928333568,0.0,1.347,-0.0028000000000000004,110.34,0.0031,2.202,0.0046,1.732364624952499,0.025960878659548423,0.022276520174388567
"Jun 12, 2017",15383.8,-0.0058,0.0806137457261472,0.7613167965390023,0.096474666977508,-0.916435683690864,0.1447156933458008,-0.292954662839589,0.13779060237367757,-0.9131449927790345,0.6201903299394456,2429.39,-0.001,6.332371500664776,74.26619947610197,973.1,-0.0015,-0.13786106539896106,0.0002067915980984416,1.3324,-0.0108,109.94,-0.0036,2.215,0.0018,1.7059523090094078,0.019887916237974937,0.02682825662485569
"Jun 13, 2017",15379.75,-0.0003,0.07300030136924035,-0.15717046046751887,0.09349656734481314,-1.2794818392803329,0.14025526325549295,0.747812851604066,0.13640803755522973,-0.8929615437317473,1.6407743953358134,2440.35,0.0045000000000000005,6.30227221505112,73.45279164728527,975.64,0.0026,0.42042046696551877,0.0010930932141103487,1.3242,-0.0062,110.07,0.0012,2.211,-0.0018,0.8902530711852731,0.0367726756479812,0.03538403516259428
