Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2015年2月4日,54.16,69.49,45.11739567,388.00%,45.2443731,93.00%,259.9385175,425.00%,213.5298771,253.00%
2015年2月5日,56.57,71.28,27.82373318,172.00%,50.86019572,131.00%,171.026041,234.00%,210.5441236,247.00%
2015年2月6日,57.8,69.02,24.46722608,130.00%,57.42388438,174.00%,182.1623307,258.00%,209.9089086,245.00%
2015年2月9日,58.34,69,24.07961395,125.00%,62.1419307,206.00%,203.3860795,304.00%,210.0807866,245.00%
2015年2月10日,56.43,71.17,22.93083514,111.00%,62.25838178,207.00%,131.4189692,149.00%,208.0077581,241.00%
2015年2月11日,54.66,75.89,20.24606628,78.00%,62.03573425,205.00%,38.91019662,-50.00%,207.3742901,240.00%
2015年2月12日,57.05,68.63,20.24845594,78.00%,62.28890475,207.00%,28.96367394,-71.00%,207.2924595,239.00%
2015年2月13日,61.52,76.93,36.35851482,278.00%,69.36284184,254.00%,94.99885308,71.00%,213.8497779,254.00%
2015年2月16日,61.4,72.55,43.90596169,373.00%,73.49205566,281.00%,153.260587,196.00%,226.661284,282.00%
2015年2月17日,62.53,57.38,48.29414573,427.00%,76.65925424,302.00%,185.9567823,266.00%,239.8369504,311.00%
2015年2月18日,60.53,60.01,29.96753924,199.00%,76.86193224,304.00%,158.4241198,207.00%,237.0596189,305.00%
2015年2月19日,60.21,59.7,12.96098885,-13.00%,75.03946583,292.00%,196.5455992,289.00%,235.9835445,303.00%
2015年2月20日,60.22,59.67,14.11292854,1.00%,72.30106247,273.00%,232.2961261,366.00%,228.7159444,287.00%
2015年2月23日,58.9,57.71,18.56961906,57.00%,66.42778567,234.00%,209.6240487,317.00%,218.8338548,265.00%
2015年2月24日,58.66,53.77,12.1746609,-23.00%,61.24170073,200.00%,104.5794945,91.00%,214.4414525,255.00%
2015年2月25日,61.63,55.26,16.98812668,37.00%,54.00050991,152.00%,38.63369238,-51.00%,206.2490784,237.00%
2015年2月26日,60.05,40.22,16.88241784,36.00%,43.77189145,83.00%,36.35819123,-55.00%,197.7988544,218.00%
2015年2月27日,62.58,46.67,24.2406594,127.00%,41.47332408,68.00%,61.57007854,-1.00%,198.1969981,219.00%
2015年3月2日,59.54,52.94,22.576073,107.00%,38.6674322,49.00%,68.99682386,15.00%,194.6656665,211.00%
2015年3月3日,61.02,52.34,17.27525768,41.00%,39.04191432,52.00%,50.20161521,-26.00%,165.8297778,148.00%
2015年3月4日,60.55,52.45,16.5215118,31.00%,34.44059595,21.00%,51.49249919,-23.00%,150.8729914,115.00%
2015年3月5日,60.48,52.46,15.81649165,22.00%,32.77050439,10.00%,54.57516265,-16.00%,152.2812537,118.00%
2015年3月6日,59.73,51.34,8.721796145,-66.00%,31.9892438,5.00%,70.27330605,17.00%,159.8360303,135.00%
2015年3月9日,58.53,52.65,13.8169878,-3.00%,31.88103855,4.00%,48.8520519,-29.00%,162.1960608,140.00%
2015年3月10日,56.39,46.31,24.66054598,133.00%,31.93756719,5.00%,81.87482322,42.00%,162.4809441,140.00%
2015年3月11日,57.54,47.72,23.33295626,116.00%,27.03989123,-28.00%,94.84600048,70.00%,162.4798433,140.00%
2015年3月12日,57.08,38.79,18.53625982,56.00%,26.99734952,-28.00%,94.31649018,69.00%,162.8029839,141.00%
2015年3月13日,54.67,36.69,20.47144431,80.00%,32.18106262,6.00%,60.77670255,-3.00%,153.9211787,121.00%
2015年3月16日,53.44,30.76,24.44645349,130.00%,38.16335536,46.00%,38.06920586,-52.00%,130.3363531,69.00%
2015年3月17日,53.51,31.8,27.70825206,171.00%,41.08737201,66.00%,50.51904151,-25.00%,85.97509324,-29.00%
2015年3月18日,55.91,44.33,22.32238052,103.00%,41.7200544,70.00%,50.48913689,-25.00%,77.30621297,-48.00%
2015年3月19日,54.43,45.38,14.31750369,4.00%,43.637533,83.00%,70.96551197,19.00%,76.19238729,-50.00%
2015年3月20日,55.32,46.99,15.49969909,18.00%,44.15644808,86.00%,82.00741842,43.00%,75.29199305,-52.00%
2015年3月23日,55.92,43.67,14.75608729,9.00%,44.6137117,89.00%,83.7082425,46.00%,76.54879533,-49.00%
2015年3月24日,55.11,42.18,8.817656832,-65.00%,45.52805928,95.00%,68.2832135,13.00%,80.83453729,-40.00%
2015年3月25日,56.48,44.92,11.12276369,-36.00%,43.19970965,80.00%,40.18280984,-47.00%,84.57275727,-32.00%
2015年3月26日,59.19,43.62,23.38603275,117.00%,42.60750846,76.00%,78.89073267,36.00%,86.3746519,-28.00%
2015年3月27日,56.41,51.08,21.81076505,97.00%,37.98058181,45.00%,91.25757389,63.00%,84.70345186,-31.00%
2015年3月30日,56.29,51.21,21.33184211,91.00%,36.90562987,38.00%,96.23428586,73.00%,84.01785973,-33.00%
2015年3月31日,55.11,47.2,21.33184211,91.00%,34.00330877,18.00%,69.88039193,17.00%,84.60500373,-32.00%
2015年4月1日,57.1,48.25,21.378666,92.00%,30.74281965,-3.00%,12.53994363,-107.00%,84.8882301,-31.00%
2015年4月2日,54.95,52.94,12.99942891,-13.00%,27.14105837,-27.00%,53.81990168,-18.00%,86.62699272,-27.00%
2015年4月6日,58.12,61.11,19.03633494,63.00%,24.83223754,-43.00%,51.34549871,-23.00%,78.90569496,-44.00%
2015年4月7日,59.1,60.28,25.96064036,149.00%,25.64865223,-37.00%,66.98984306,10.00%,79.92880455,-42.00%
2015年4月8日,55.55,69.65,24.56491742,131.00%,25.6974726,-37.00%,72.78089478,23.00%,79.85409237,-42.00%
2015年4月9日,56.57,64.66,24.64742161,132.00%,25.18278886,-40.00%,76.95770259,32.00%,80.74116512,-40.00%
2015年4月10日,57.87,60.39,19.7404851,71.00%,25.77588683,-36.00%,44.92393153,-37.00%,80.62568702,-40.00%
2015年4月13日,57.93,60.33,19.44626566,68.00%,26.05285633,-35.00%,43.24154864,-41.00%,80.59332501,-40.00%
2015年4月14日,58.43,58.52,16.78439275,34.00%,25.00219738,-42.00%,49.07118265,-28.00%,79.29428183,-43.00%
2015年4月15日,60.32,57.96,19.29013344,66.00%,25.99317394,-35.00%,40.66779415,-46.00%,73.22809786,-57.00%
2015年4月16日,63.98,57.28,36.75030514,283.00%,36.1181603,33.00%,115.1170258,114.00%,95.33361881,-8.00%
2015年4月17日,63.45,53.29,39.66510648,320.00%,40.80120741,64.00%,154.6368688,199.00%,115.6456171,37.00%
2015年4月20日,63.45,53.33,34.53595413,256.00%,44.6421049,89.00%,150.119512,189.00%,122.9361347,53.00%
2015年4月21日,62.08,38.58,21.06292971,88.00%,46.04660107,99.00%,133.5324392,153.00%,120.2461019,47.00%
2015年4月22日,62.73,38.42,10.50475093,-44.00%,46.81928884,104.00%,175.095003,243.00%,118.0040775,42.00%
2015年4月23日,64.85,39.81,14.65291889,8.00%,50.69067233,130.00%,178.8236904,251.00%,114.3796017,34.00%
2015年4月24日,65.28,39.39,19.36986608,67.00%,55.13110778,159.00%,129.271272,144.00%,114.8060521,35.00%
2015年4月27日,64.83,40.85,20.50027824,81.00%,56.98578213,171.00%,64.22203455,4.00%,114.9576836,35.00%
2015年4月28日,64.64,39.49,14.17464666,2.00%,57.67493054,176.00%,58.03455753,-9.00%,118.2412872,43.00%
2015年4月29日,65.84,26.16,6.83260653,-90.00%,57.40224251,174.00%,76.72513831,31.00%,129.1345927,67.00%
2015年4月30日,66.78,25.74,12.27073788,-22.00%,59.26097966,187.00%,78.89464501,36.00%,132.6784734,75.00%
2015年5月1日,66.46,26.21,13.55128924,-6.00%,56.84096162,171.00%,69.34855941,15.00%,132.2912436,74.00%
2015年5月4日,66.45,21.04,12.07281111,-24.00%,57.15835728,173.00%,41.19736761,-45.00%,135.5270238,81.00%
2015年5月5日,67.52,21.49,8.689027564,-66.00%,58.64348662,183.00%,39.83269595,-48.00%,139.5808042,90.00%
2015年5月6日,67.77,15.25,8.711388408,-66.00%,54.6492719,156.00%,31.61831923,-66.00%,143.0033305,97.00%
2015年5月7日,65.54,25.53,12.84066167,-15.00%,48.83004813,117.00%,32.90021213,-63.00%,142.611076,97.00%
2015年5月8日,65.39,25.22,15.5598036,19.00%,43.72653594,83.00%,41.55210153,-44.00%,142.728365,97.00%
2015年5月11日,64.91,25.55,18.72885175,59.00%,36.98061028,38.00%,62.02451509,0.00%,142.649671,97.00%
2015年5月12日,66.86,28.63,16.80018,35.00%,29.96335188,-8.00%,55.24449938,-15.00%,142.648227,97.00%
2015年5月13日,66.81,27.62,12.53881143,-18.00%,25.10608289,-41.00%,37.39608786,-53.00%,143.6850443,99.00%
2015年5月14日,66.59,27.55,12.78125628,-15.00%,25.02148746,-41.00%,37.59386114,-53.00%,126.0520543,60.00%
2015年5月15日,66.81,27.6,11.88770659,-27.00%,24.36182253,-46.00%,43.05897987,-41.00%,93.61711346,-12.00%
2015年5月18日,66.27,26.24,3.490081947,-131.00%,23.11715966,-54.00%,69.23970384,15.00%,70.29720481,-63.00%
2015年5月19日,64.02,31.1,16.80539913,35.00%,19.86153238,-76.00%,69.25984592,15.00%,65.81233987,-73.00%
2015年5月20日,65.03,28.25,16.81607231,35.00%,16.51558259,-98.00%,77.344552,33.00%,66.25127997,-72.00%
2015年5月21日,66.54,30.96,16.69183177,33.00%,16.13144207,-101.00%,82.25792825,43.00%,67.086578,-70.00%
2015年5月22日,65.37,32.44,14.35413696,4.00%,16.07998733,-101.00%,81.85809124,42.00%,63.77186529,-78.00%
2015年5月25日,65.52,27.5,12.90065301,-14.00%,15.58064954,-104.00%,25.52318338,-79.00%,58.13927159,-90.00%
2015年5月26日,63.72,30.7,14.44444142,5.00%,16.96990401,-95.00%,23.84864101,-82.00%,58.219782,-90.00%
2015年5月27日,62.06,32.66,25.01943309,137.00%,22.02401627,-61.00%,68.91697308,15.00%,67.45679882,-69.00%
2015年5月28日,62.58,33.33,22.37483587,104.00%,24.50466482,-45.00%,77.82879117,34.00%,73.28664206,-57.00%
2015年5月29日,65.56,44.08,23.04777369,113.00%,24.29847403,-46.00%,77.9013342,34.00%,79.11120247,-44.00%
2015年6月1日,64.88,39.85,21.03405239,87.00%,24.17970713,-47.00%,57.25678773,-10.00%,81.22615507,-39.00%
2015年6月2日,65.49,39.27,23.6983807,121.00%,22.95941334,-55.00%,21.08122663,-88.00%,82.47992487,-36.00%
2015年6月3日,63.8,39.12,17.98418505,49.00%,21.78678994,-63.00%,32.13571197,-64.00%,78.24877202,-46.00%
2015年6月4日,62.03,40.62,20.97536155,87.00%,24.43516172,-45.00%,31.72217135,-65.00%,78.52952341,-45.00%
2015年6月5日,63.31,42.91,19.23827934,65.00%,25.11441255,-41.00%,30.63825996,-68.00%,78.77138267,-44.00%
2015年6月8日,62.69,40.66,18.64389144,58.00%,26.31945632,-33.00%,32.5746816,-64.00%,78.74952821,-44.00%
2015年6月9日,64.88,41.81,15.42799637,18.00%,25.17454504,-40.00%,28.73754309,-72.00%,78.95299642,-44.00%
2015年6月10日,65.7,41.98,21.70931671,96.00%,24.23006408,-47.00%,34.77010608,-59.00%,78.78755262,-44.00%
2015年6月11日,65.11,34.2,18.12404458,51.00%,23.19996218,-54.00%,32.03442481,-65.00%,76.93105176,-49.00%
2015年6月12日,63.87,35.31,16.82548068,35.00%,21.73335959,-63.00%,33.35680902,-62.00%,74.04623311,-55.00%
2015年6月15日,62.61,35.83,17.24956486,40.00%,21.48626129,-65.00%,33.48294353,-62.00%,52.19892916,-103.00%
2015年6月16日,63.7,35.09,17.33897436,41.00%,21.55932244,-64.00%,28.25736329,-73.00%,51.99122941,-104.00%
2015年6月17日,63.87,30.75,12.59375845,-18.00%,21.37549401,-66.00%,31.14058642,-67.00%,55.82475858,-95.00%
2015年6月18日,64.26,29.06,8.845050141,-65.00%,19.46127807,-78.00%,53.41721651,-19.00%,64.86729526,-75.00%
2015年6月19日,63.02,30.72,9.462804658,-57.00%,19.13299195,-81.00%,58.01381918,-9.00%,70.39048709,-63.00%
2015年6月22日,63.34,23.43,6.791915194,-90.00%,18.28057951,-86.00%,58.29953024,-8.00%,78.50432894,-45.00%
2015年6月23日,64.45,24.56,8.573057331,-68.00%,18.40870037,-85.00%,30.02789622,-69.00%,83.86779596,-33.00%
2015年6月24日,63.49,25.31,8.72803483,-66.00%,17.21476942,-93.00%,14.23223372,-103.00%,83.78671532,-33.00%
2015年6月25日,63.2,23.37,7.932807826,-76.00%,16.70198513,-97.00%,14.23229579,-103.00%,85.75825982,-29.00%
2015年6月26日,63.26,20.43,7.323913708,-84.00%,15.75361853,-103.00%,11.65438707,-109.00%,86.063351,-28.00%
2015年6月29日,62.01,20.68,12.36313358,-21.00%,16.53465251,-98.00%,27.96241919,-73.00%,83.49850713,-34.00%
2015年6月30日,63.59,25.63,9.02309038,-62.00%,15.1291617,-107.00%,27.77431482,-74.00%,78.39033556,-45.00%
2015年7月1日,62.01,28.38,10.63217607,-42.00%,16.13126941,-101.00%,29.17467496,-71.00%,77.51780552,-47.00%
2015年7月2日,62.07,26.83,10.98001967,-38.00%,16.08281829,-101.00%,27.53162902,-74.00%,72.76199539,-58.00%
2015年7月3日,60.32,29.99,16.42931039,30.00%,19.70068032,-77.00%,39.81841198,-48.00%,70.28094623,-63.00%
2015年7月6日,56.54,40.37,38.35126032,303.00%,31.241338,0.00%,173.4013482,239.00%,111.8723548,29.00%
2015年7月7日,56.85,41.77,38.45740334,305.00%,37.4416089,41.00%,202.6976343,302.00%,140.8762074,93.00%
2015年7月8日,57.05,42.47,35.28437116,265.00%,40.59439199,62.00%,186.8988537,268.00%,156.1598597,126.00%
2015年7月9日,58.61,46.99,22.48552174,106.00%,41.03479561,65.00%,143.6837897,175.00%,157.7808848,130.00%
2015年7月10日,58.73,46.73,14.68013515,8.00%,41.8205609,70.00%,152.3045544,194.00%,157.7769685,130.00%
2015年7月13日,57.85,42.84,12.26942346,-22.00%,43.73904612,83.00%,168.1641719,228.00%,158.0917686,131.00%
2015年7月14日,58.51,43.28,9.983538451,-50.00%,44.01555147,85.00%,145.9368011,180.00%,159.0165802,133.00%
2015年7月15日,57.05,44.1,9.983538451,-50.00%,45.07352446,92.00%,73.65976982,25.00%,159.7811633,134.00%
2015年7月16日,57.51,43.3,9.87185089,-52.00%,44.58775678,89.00%,29.99752999,-69.00%,159.3273837,133.00%
2015年7月17日,57.1,24.68,8.551985033,-68.00%,45.05199817,92.00%,19.0186748,-93.00%,159.7554008,134.00%
2015年7月20日,56.65,24.96,10.07179666,-49.00%,45.08103913,92.00%,9.108741823,-114.00%,158.0427817,131.00%
2015年7月21日,57.04,25.19,4.331152272,-121.00%,42.64377973,76.00%,34.71848843,-59.00%,160.9052017,137.00%
2015年7月22日,56.13,20.36,7.398678801,-83.00%,41.43163002,68.00%,33.23252959,-62.00%,161.6104942,138.00%
2015年7月23日,55.27,20.62,10.77756336,-40.00%,40.58720261,62.00%,36.1144224,-56.00%,160.3779113,136.00%
2015年7月24日,54.62,20.26,14.0943461,1.00%,39.30051502,54.00%,52.19941075,-21.00%,158.0079393,131.00%
2015年7月27日,53.47,18.49,19.47915316,68.00%,40.21784015,60.00%,83.61809355,46.00%,158.2586834,131.00%
2015年7月28日,53.3,16.24,17.02096684,37.00%,37.20804565,40.00%,68.39520948,13.00%,156.4432171,127.00%
2015年7月29日,53.38,14.49,12.60455918,-18.00%,35.38937463,28.00%,49.3515767,-27.00%,155.7286926,125.00%
2015年7月30日,53.31,14.97,8.027291449,-75.00%,31.91436827,5.00%,62.08373424,0.00%,157.2923256,129.00%
2015年7月31日,52.21,16.58,7.39731627,-83.00%,31.90341259,4.00%,75.9251523,30.00%,160.066825,135.00%
2015年8月3日,49.52,26.22,23.4527467,118.00%,39.3597699,54.00%,95.04796395,71.00%,140.4280679,92.00%
2015年8月4日,49.99,29.49,25.9386544,149.00%,43.98104257,85.00%,123.3907551,132.00%,118.895891,44.00%
2015年8月5日,49.59,29.55,24.56183967,131.00%,47.98024409,112.00%,132.3608096,151.00%,99.05202361,0.00%
2015年8月6日,49.52,30.1,16.45953001,30.00%,49.70744903,123.00%,109.6152593,102.00%,94.361595,-10.00%
2015年8月7日,48.61,29.83,7.192816416,-85.00%,51.33995277,134.00%,110.7607754,105.00%,96.55963529,-5.00%
2015年8月10日,50.41,39.14,9.503303005,-56.00%,50.79018634,130.00%,120.7700999,126.00%,97.28527562,-4.00%
2015年8月11日,49.18,39.99,9.321134695,-59.00%,49.75948523,123.00%,101.4721609,85.00%,97.5565347,-3.00%
2015年8月12日,49.66,41.11,9.37999403,-58.00%,49.07171436,119.00%,50.20374588,-26.00%,97.79828616,-2.00%
2015年8月13日,49.22,40.38,9.501711846,-56.00%,47.36433955,107.00%,14.22770838,-103.00%,97.94485339,-2.00%
2015年8月14日,49.03,29.12,7.954379926,-76.00%,45.38462709,94.00%,9.414572865,-113.00%,98.28906301,-1.00%
2015年8月17日,48.74,28.48,4.747088371,-116.00%,43.28508726,80.00%,28.68403586,-72.00%,101.7640653,6.00%
2015年8月18日,48.81,28.37,5.247143223,-109.00%,39.26323274,53.00%,31.99560529,-65.00%,100.8880305,4.00%
2015年8月19日,47.16,33.34,11.67889173,-29.00%,37.175294,40.00%,41.27339395,-45.00%,99.23269385,1.00%
2015年8月20日,46.62,32.65,15.63244933,20.00%,35.88370228,31.00%,65.22736286,7.00%,99.45843388,1.00%
2015年8月21日,45.46,22.8,20.33484182,79.00%,36.04753349,32.00%,95.20990945,71.00%,102.6477562,8.00%
2015年8月24日,42.69,35.62,32.34995691,229.00%,41.60786865,69.00%,144.6314102,177.00%,120.5520866,48.00%
2015年8月25日,43.21,36.19,28.43077825,180.00%,44.14613827,86.00%,122.5169236,130.00%,130.322909,69.00%
2015年8月26日,43.14,36.82,24.41261903,130.00%,45.05963123,92.00%,93.29665844,67.00%,134.5111401,79.00%
2015年8月27日,47.56,70.98,29.30236359,191.00%,41.02939348,65.00%,66.24946815,9.00%,140.4708335,92.00%
2015年8月28日,50.05,76.68,46.82920627,409.00%,38.75465626,50.00%,122.4009341,130.00%,172.2105004,162.00%
2015年8月31日,54.15,86.78,66.62297766,656.00%,44.38409246,88.00%,250.2739026,404.00%,240.3646845,312.00%
2015年9月1日,49.56,99.98,56.92443581,535.00%,44.17211472,86.00%,254.3076673,413.00%,271.466495,381.00%
2015年9月2日,50.5,99.63,34.01719988,249.00%,44.68926314,90.00%,220.5362021,340.00%,274.6228018,388.00%
2015年9月3日,50.68,97.61,25.84209961,147.00%,45.34103697,94.00%,234.9486589,371.00%,274.0298645,387.00%
2015年9月4日,49.61,89.46,26.78100521,159.00%,45.59278281,96.00%,264.2467557,434.00%,268.3286881,374.00%
2015年9月7日,47.63,94.7,17.18399162,39.00%,44.92679393,91.00%,214.1419008,327.00%,264.4820201,366.00%
2015年9月8日,49.52,95.47,17.1900911,39.00%,45.04793237,92.00%,101.4227383,84.00%,260.3006174,356.00%
2015年9月9日,47.58,85.02,19.25744656,65.00%,44.72711703,90.00%,66.84843541,10.00%,255.2570955,345.00%
2015年9月10日,48.89,81.25,14.0582548,0.00%,44.62746142,89.00%,67.92687273,12.00%,252.2374596,339.00%
2015年9月11日,48.14,64.69,11.91303286,-26.00%,44.4743808,88.00%,41.31719066,-45.00%,249.1725329,332.00%
2015年9月14日,46.37,49.3,17.25201901,40.00%,44.73565272,90.00%,41.42415195,-45.00%,239.6635066,311.00%
2015年9月15日,46.63,47.5,14.85684327,10.00%,44.79507498,90.00%,40.49792824,-47.00%,231.3073971,292.00%
2015年9月16日,49.75,61.91,20.57365617,82.00%,45.27770605,94.00%,47.03995545,-32.00%,226.0934799,281.00%
2015年9月17日,49.08,61.26,21.03850869,87.00%,45.20667068,93.00%,54.77695943,-16.00%,223.4302071,275.00%
2015年9月18日,47.47,59.83,21.23342271,90.00%,44.25593409,87.00%,40.05969641,-47.00%,223.1007398,274.00%
2015年9月21日,48.92,58.1,18.16726286,52.00%,39.39345273,54.00%,38.44648093,-51.00%,224.4505879,277.00%
2015年9月22日,49.08,53.21,11.93146429,-26.00%,34.27015146,20.00%,55.64352112,-14.00%,229.9414649,289.00%
2015年9月23日,47.75,53.4,11.14521601,-36.00%,27.57557592,-24.00%,69.23977276,15.00%,235.4436385,301.00%
2015年9月24日,48.17,53.09,10.0366066,-50.00%,27.25204411,-27.00%,69.76176746,16.00%,240.4980132,313.00%
2015年9月25日,48.6,48.05,7.757812063,-78.00%,26.97916249,-28.00%,55.19062396,-15.00%,231.8950309,294.00%
2015年9月28日,47.34,50.93,9.72546513,-54.00%,19.09331139,-81.00%,22.53398827,-85.00%,169.7531799,156.00%
2015年9月29日,48.23,36.29,6.876722475,-89.00%,18.75329731,-83.00%,24.7921279,-80.00%,106.7806872,17.00%
2015年9月30日,48.37,35.88,6.785233378,-90.00%,17.19533342,-93.00%,22.04409944,-86.00%,92.15399443,-15.00%
2015年10月1日,47.69,31.59,7.346724985,-83.00%,15.05775785,-108.00%,17.01644379,-97.00%,88.07714403,-24.00%
2015年10月2日,48.13,26.87,6.052664868,-99.00%,14.16296624,-114.00%,19.9142594,-91.00%,80.71331462,-40.00%
2015年10月5日,49.25,30,8.117820397,-74.00%,14.51140067,-111.00%,10.81818643,-110.00%,81.61626774,-38.00%
2015年10月6日,51.92,36.16,24.00452357,124.00%,19.08235537,-81.00%,108.0308742,99.00%,89.02413247,-22.00%
2015年10月7日,51.33,37.85,26.83338458,160.00%,21.51600621,-65.00%,142.9945456,174.00%,98.63737205,-1.00%
2015年10月8日,53.05,40.35,28.49349905,180.00%,26.79367429,-30.00%,152.6167209,194.00%,111.0084494,27.00%
2015年10月9日,52.65,35.94,21.17304702,89.00%,29.99324324,-8.00%,115.0358428,114.00%,112.8890935,31.00%
2015年10月12日,49.86,50.11,17.78608085,47.00%,28.47112837,-18.00%,61.16924865,-2.00%,113.0401367,31.00%
2015年10月13日,49.24,50.87,23.73302105,121.00%,26.8520776,-29.00%,61.11602551,-2.00%,117.0035994,40.00%
2015年10月14日,49.15,50.02,27.05586221,163.00%,26.80135205,-30.00%,61.72187586,-1.00%,122.6022081,52.00%
2015年10月15日,48.71,50.28,22.42285334,105.00%,26.86714207,-29.00%,48.27643508,-30.00%,123.4431838,54.00%
2015年10月16日,50.46,52.4,9.69286583,-54.00%,26.33756133,-33.00%,95.41461401,72.00%,123.5400638,54.00%
2015年10月19日,48.61,46.45,10.46783875,-44.00%,26.43452282,-32.00%,114.0105921,111.00%,124.1251755,56.00%
2015年10月20日,48.71,46.63,10.98093766,-38.00%,26.52260263,-31.00%,114.2488015,112.00%,124.4520309,56.00%
2015年10月21日,47.85,40.48,13.63227465,-5.00%,26.44430111,-32.00%,74.33961566,26.00%,123.821479,55.00%
2015年10月22日,48.08,41.4,14.55594559,7.00%,26.50015875,-32.00%,29.96561832,-69.00%,122.5430811,52.00%
2015年10月23日,47.99,31.57,5.488448961,-106.00%,26.81918614,-29.00%,50.31554191,-25.00%,124.5094799,57.00%
2015年10月26日,47.54,31.35,6.102586992,-99.00%,26.63099634,-31.00%,59.54131554,-6.00%,127.0702932,62.00%
2015年10月27日,46.81,31.91,7.302687724,-84.00%,27.86512251,-22.00%,61.50894049,-1.00%,126.7403657,61.00%
2015年10月28日,49.05,42.27,11.62317547,-30.00%,27.67773812,-24.00%,55.60855353,-14.00%,123.9104224,55.00%
2015年10月29日,48.8,36.76,13.01918707,-13.00%,27.09351752,-28.00%,48.26120216,-30.00%,120.9316257,49.00%
2015年10月30日,49.56,31.66,16.16439643,27.00%,26.70554738,-30.00%,58.82872812,-7.00%,116.0157118,38.00%
2015年11月2日,48.79,33.08,14.89884935,11.00%,26.79666028,-30.00%,48.76396524,-29.00%,112.5818053,30.00%
2015年11月3日,50.54,35.87,10.44894789,-45.00%,25.49708565,-38.00%,33.1137169,-62.00%,110.6011489,26.00%
2015年11月4日,48.58,43.5,11.4980541,-31.00%,24.4979727,-45.00%,33.42793161,-62.00%,103.4605433,10.00%
2015年11月5日,47.98,44.1,14.03004775,0.00%,20.16069736,-74.00%,33.75801286,-61.00%,90.70261318,-18.00%
2015年11月6日,47.42,44.28,16.73639961,34.00%,15.41142614,-105.00%,36.21767962,-56.00%,87.5912047,-25.00%
2015年11月9日,47.19,43.45,19.04422306,63.00%,15.62762776,-104.00%,50.79088121,-24.00%,88.40218088,-23.00%
2015年11月10日,47.44,33.9,7.957800701,-76.00%,15.88220096,-102.00%,61.72439828,-1.00%,83.08222834,-35.00%
2015年11月11日,45.81,37.87,11.53822309,-31.00%,18.21916885,-87.00%,61.64762696,-1.00%,65.95149458,-73.00%
2015年11月12日,44.06,38.65,20.78108294,84.00%,23.52266573,-51.00%,75.84774598,29.00%,62.97917497,-79.00%
2015年11月13日,43.61,38.65,24.88511266,135.00%,26.62860567,-31.00%,98.40066086,78.00%,75.70777403,-51.00%
2015年11月16日,44.56,33.51,21.96531739,99.00%,28.63996275,-17.00%,103.3217218,89.00%,81.01602351,-39.00%
2015年11月17日,43.57,30.39,13.11330439,-11.00%,31.47505433,2.00%,82.6252018,44.00%,80.47067894,-41.00%
2015年11月18日,44.14,33.24,5.824365373,-102.00%,33.25944785,13.00%,110.1271514,103.00%,85.00777326,-31.00%
2015年11月19日,44.18,33.63,5.947667778,-101.00%,34.5538772,22.00%,125.7591029,137.00%,88.60861578,-23.00%
2015年11月20日,44.66,35.1,6.105724527,-99.00%,35.15294698,26.00%,100.433371,82.00%,87.97994545,-24.00%
2015年11月23日,44.83,34.95,7.029808532,-87.00%,35.62194811,29.00%,44.24262409,-38.00%,87.12508456,-26.00%
2015年11月24日,46.12,34.64,11.4073997,-33.00%,35.64679534,29.00%,33.57710379,-61.00%,84.87389973,-31.00%
2015年11月25日,46.17,25.1,12.81000984,-15.00%,34.40630476,21.00%,45.62885887,-35.00%,84.69504672,-31.00%
2015年11月26日,45.46,26.28,9.97919596,-50.00%,33.34312101,14.00%,40.43563661,-47.00%,85.45374814,-30.00%
2015年11月27日,44.86,25.64,9.236399298,-60.00%,31.23092551,0.00%,31.13965585,-67.00%,85.69316237,-29.00%
2015年11月30日,44.61,22.03,10.0922925,-49.00%,29.76577613,-10.00%,20.05902429,-90.00%,85.79639832,-29.00%
2015年12月1日,44.44,21.3,10.05867745,-49.00%,24.21087613,-47.00%,19.49934921,-92.00%,85.92571776,-29.00%
2015年12月2日,42.49,32.47,15.91427133,24.00%,23.52473637,-51.00%,38.88226547,-50.00%,86.63108918,-27.00%
2015年12月3日,43.84,37.11,13.46899373,-7.00%,21.49137335,-65.00%,40.29922252,-47.00%,86.54612575,-27.00%
2015年12月4日,43,37.99,12.9870939,-13.00%,20.5215992,-71.00%,35.20454662,-58.00%,85.3032151,-30.00%
2015年12月7日,40.73,40.53,20.25751416,78.00%,23.0038804,-55.00%,54.16877898,-17.00%,86.56860734,-27.00%
2015年12月8日,40.26,39.58,21.58666922,94.00%,24.60217192,-44.00%,55.57246525,-14.00%,90.189458,-19.00%
2015年12月9日,40.11,40.05,24.33462126,129.00%,27.41446449,-25.00%,71.82533551,21.00%,97.68510402,-3.00%
2015年12月10日,39.73,40.13,18.4468612,55.00%,30.92252888,-2.00%,60.16672328,-4.00%,95.92813273,-7.00%
2015年12月11日,37.93,43.37,15.33000822,16.00%,36.83009978,37.00%,47.93651647,-31.00%,87.28856027,-26.00%
2015年12月14日,37.92,43.79,16.62417998,32.00%,41.07706602,66.00%,52.27446665,-21.00%,82.42419863,-36.00%
2015年12月15日,38.45,43.29,14.60261456,7.00%,43.97455165,85.00%,55.35789504,-15.00%,82.60453568,-36.00%
2015年12月16日,37.19,36.06,13.40455326,-8.00%,47.71008354,110.00%,27.50268885,-74.00%,78.23730364,-46.00%
