Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_Shanghai Composite,Change %_Shanghai Composite,local risk covarience_Shanghai Composite,向量寬度_Shanghai Composite,Price_USD_CNH,Change %_USD_CNH,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"Mar 06, 2015",24164.0,-0.0012,0.09247905708861914,0.5777735750488642,0.08871096354245901,-0.6189860209015754,0.25081758371342433,-0.05510870240727597,0.36911037583575623,1.1190038914749993,-1.1741125938822754,2071.26,-0.014199999999999999,11.66632870812935,-313.87052583482364,3241.19,-0.0022,1.3592363512262027,-0.002990319972697646,6.285,0.0017000000000000001,120.84,0.005699999999999999,2.247,0.061399999999999996,-1.4109484620897093,-0.014871343010191065,-0.00574250744269196
"Mar 09, 2015",24123.05,-0.0017000000000000001,0.07198874912095699,-1.2751807749198747,0.08709073127310464,-0.613596755563899,0.1745676599638499,-1.4157831836438726,0.3596530304496508,0.9337675893153042,-2.349550772959177,2079.43,0.0039000000000000003,11.600799257488832,136.26390554541285,3302.41,0.0189,10.112869349828024,0.19113323071174965,6.2735,-0.0018,121.16,0.0026,2.192,-0.0259,-0.7668036477064888,0.012244482243793278,-0.0017783350795703423
"Mar 10, 2015",23896.98,-0.009399999999999999,0.07540808975169765,-0.8676283492851019,0.09147948173742178,-0.34936971550955914,0.18352321895729937,-0.9339339921813994,0.34339352601344253,0.6993363013164047,-1.633270293497804,2044.16,-0.017,11.690366703193487,-183.09018981162808,3286.07,-0.0049,3.2209530269903865,-0.015782669832252894,6.2832,0.0015,121.14,-0.0002,2.121,-0.032400000000000005,-0.2373009654280999,0.009704471003018467,-0.00032607286389164936
"Mar 11, 2015",23717.97,-0.0075,0.07151813755964347,-0.8609368747346863,0.0923260110466676,-0.23221136088114278,0.15346082470447356,-0.9690245052351458,0.3194188591477052,0.3920521604377033,-1.361076665672849,2040.24,-0.0019,11.625088224914716,133.18376252347662,3290.9,0.0015,1.771945715107026,0.0026579185726605388,6.278,-0.0008,121.45,0.0026,2.109,-0.005699999999999999,0.6569266886525231,0.012624248349276626,0.004301465436741356
"Mar 12, 2015",23797.96,0.0034000000000000002,0.08199148736301874,0.3776168374460715,0.09383559418920957,-0.07151260274960376,0.13933224566440636,-0.9524745013412843,0.29370165233325735,0.049364360811941954,-1.0018388621532264,2065.95,0.0126,11.519136474745276,218.891018262555,3349.32,0.0178,47.592579986386,0.8471479237576708,6.2757,-0.0004,121.3,-0.0012,2.11,0.0005,1.4051140422582835,0.006423624270033637,0.009738007456264991
"Mar 13, 2015",23823.21,0.0011,0.0871321065968226,1.4064922167251654,0.09022708194211641,-0.1708078804456685,0.10749795993031135,-1.4633899282486404,0.2560658053649956,-0.4659061161482367,-0.9974838121004037,2053.4,-0.0060999999999999995,11.60183597935132,-169.81516275804825,3372.91,0.006999999999999999,-4.485769388620165,-0.03140038572034115,6.2855,0.0016,121.39,0.0007000000000000001,2.118,0.0038,2.31136865010847,0.008081103526347555,0.017605496044742083
"Mar 16, 2015",23949.55,0.0053,0.10511633555256789,1.5910622854650722,0.09099478122687164,-0.0028184647821322076,0.20835702331238432,1.2777767910837512,0.21554352633606014,-1.067069567557088,2.3448463586408392,2081.19,0.013500000000000002,11.507623042586212,196.0750218661742,3449.3,0.0226,9.447375046618324,0.21351067605357413,6.2708,-0.0023,121.33,-0.0005,2.074,-0.0148,1.779016917147288,-0.006723519983125814,0.014159584204691808
"Mar 17, 2015",23901.49,-0.002,0.07980473670152691,-0.42396437461523456,0.07991194364325035,-0.8312974719516306,0.19874097856033712,0.8872984494939242,0.1655093878414127,-1.7650158938630474,2.652314343356972,2074.28,-0.0033,11.522788630271709,-31.457675224271952,3502.85,0.0155,4.1527636812507325,0.06436783705938635,6.2478,-0.0037,121.36,0.0002,2.052,-0.0106,1.4238221619202471,0.028233455746442912,0.022925631693253706
"Mar 18, 2015",24120.08,0.0091,0.06666726333066335,-1.2532956720045123,0.08782835233387978,0.06278677450272563,0.2213435959536486,0.9422896012502502,0.1364865320497724,-2.0473999603301474,2.9896895615803976,2099.5,0.012199999999999999,11.488487735175042,72.01472925545022,3577.3,0.0213,5.63257399617647,0.11997382611855881,6.2248,-0.0037,120.11,-0.0103,1.918,-0.0653,0.5483857306638593,0.052331179338959366,0.03485605676070262
"Mar 19, 2015",24468.89,0.014499999999999999,0.10335511598368023,0.9217273346922932,0.10354755429270127,2.165284787184148,0.2573051787241186,1.055270412903154,0.12181805332333705,-2.0411160622762448,3.096386475179399,2089.27,-0.0049,11.711693558037018,-466.33722953084,3582.27,0.0014000000000000002,0.9800007460987485,0.0013720010445382482,6.216,-0.0014000000000000002,120.8,0.005699999999999999,1.97,0.0271,0.0024257152043865027,0.009447905031111412,0.024387909381739264
