Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年8月9日,1314.46,16.17,204.5112892,56.00%,330.8586989,-1.00%,405.7419756,-44.00%,1615.07048,60.00%
2013年8月12日,1338.39,19.17,319.2669025,167.00%,330.5900936,-2.00%,766.0221965,11.00%,1674.318512,67.00%
2013年8月13日,1321.67,20.53,260.365701,110.00%,322.3691125,-6.00%,793.4328791,15.00%,1693.139397,69.00%
2013年8月14日,1336.16,20.12,168.5078225,22.00%,296.8576417,-20.00%,853.2868024,24.00%,1648.836817,64.00%
2013年8月15日,1366.18,22.8,282.5411501,131.00%,316.9051745,-9.00%,858.7103861,25.00%,1620.633814,61.00%
2013年8月16日,1376.57,21.75,323.1818787,170.00%,357.136653,13.00%,892.4612998,30.00%,1630.787353,62.00%
2013年8月19日,1366,19.59,330.1678225,177.00%,383.6514458,27.00%,924.4265557,35.00%,1632.671435,62.00%
2013年8月20日,1371.23,19.57,223.4999784,75.00%,410.1364515,41.00%,977.8227741,43.00%,1410.360059,36.00%
2013年8月21日,1366.66,18.59,65.13110741,-78.00%,430.992975,52.00%,1548.726064,129.00%,1357.469887,29.00%
2013年8月22日,1376.14,18.5,71.28378778,-72.00%,460.294129,67.00%,1842.974684,173.00%,1384.202043,33.00%
2013年8月23日,1397.73,17.98,185.2899161,38.00%,514.8452911,96.00%,1577.312413,133.00%,1364.84767,30.00%
2013年8月26日,1404.65,14.62,239.4774485,90.00%,568.2030686,125.00%,1183.949665,74.00%,1358.038212,30.00%
2013年8月27日,1415.15,14.42,285.953721,135.00%,624.8754384,155.00%,1406.429391,107.00%,1323.080475,25.00%
2013年8月28日,1417.51,10.88,236.2262383,87.00%,671.6113076,180.00%,1166.028293,71.00%,1219.241244,13.00%
2013年8月29日,1407.79,12.08,113.7439938,-31.00%,686.2240968,187.00%,930.4858567,35.00%,1227.154927,14.00%
2013年8月30日,1395.27,12.43,125.9709406,-19.00%,682.6738547,186.00%,1080.84009,58.00%,1222.852629,14.00%
2013年9月2日,1389.77,12.83,173.0080281,26.00%,659.1576283,173.00%,1041.005234,52.00%,1206.757663,12.00%
2013年9月3日,1412.41,14.6,165.7051666,19.00%,611.4051314,148.00%,683.4097142,-2.00%,1216.152664,13.00%
2013年9月4日,1391.57,17.44,143.8807947,-2.00%,535.0585063,107.00%,358.6374796,-51.00%,1234.396806,15.00%
2013年9月5日,1367.48,17.66,227.974647,79.00%,485.8892854,81.00%,548.6744291,-22.00%,1236.235706,15.00%
2013年9月6日,1391.8,20.47,225.9852164,77.00%,428.8250593,51.00%,536.3045477,-24.00%,1237.860163,15.00%
2013年9月9日,1386.97,19.83,227.2033879,78.00%,399.1914039,35.00%,572.6373998,-18.00%,1173.219223,8.00%
2013年9月10日,1363.88,21.09,192.8230148,45.00%,336.4602495,2.00%,518.5336793,-27.00%,1155.289944,6.00%
2013年9月11日,1365.31,21.21,187.7737661,40.00%,293.4472516,-21.00%,287.1457808,-61.00%,1150.506369,5.00%
2013年9月12日,1321.73,26.34,393.3653773,238.00%,367.3822707,18.00%,1202.422896,76.00%,1302.86364,23.00%
2013年9月13日,1326.17,26.82,396.6312728,241.00%,421.0520011,46.00%,1511.7763,123.00%,1406.161913,35.00%
2013年9月16日,1312.79,23.53,351.8138732,198.00%,484.9797143,80.00%,1501.305349,121.00%,1431.134678,38.00%
2013年9月17日,1310.6,23.37,314.8191481,162.00%,542.3844899,111.00%,1216.928595,79.00%,1474.878295,43.00%
2013年9月18日,1363.77,33.02,305.4659641,153.00%,543.145906,111.00%,604.484647,-14.00%,1397.034507,34.00%
2013年9月19日,1366.25,31.28,386.6798847,231.00%,544.2273167,112.00%,582.7608788,-17.00%,1376.623813,32.00%
2013年9月20日,1325.85,34.73,387.0914995,232.00%,564.5923817,123.00%,547.2468229,-22.00%,1443.622748,40.00%
2013年9月23日,1322.72,34,361.5685385,207.00%,576.2184225,129.00%,553.0924969,-21.00%,1489.143269,45.00%
2013年9月24日,1323.26,33.98,320.0545981,167.00%,568.2041494,125.00%,536.5227543,-24.00%,1501.203531,46.00%
2013年9月25日,1334.36,29.45,260.6524467,110.00%,538.5726519,109.00%,761.4528371,10.00%,1498.318119,46.00%
2013年9月26日,1324.08,29.77,68.03848887,-75.00%,519.6022175,99.00%,1810.348955,168.00%,1562.689888,54.00%
